PO_Number,Vendor_No,Unit_Price,Order_Date,Received_Date,Qty_Ordered,Qty_Received,Base_Unit_Price,Product_Code,Ordered_Value,Currency,Part_No
700082,MANU123,61.34,2018-01-16,2018-01-23,2,2,78.52,MATS,5044.61,USD,FCAAnAnt24BK
700082,MANU123,14.98,2018-01-16,2018-01-23,10,10,19.17,MATS,5044.61,USD,FCAAntAnt4XBK
700082,MANU123,14.98,2018-01-16,2018-01-23,5,5,19.17,MATS,5044.61,USD,FCAAnAnt32BK
700082,MANU123,19.4,2018-01-16,2018-01-23,10,10,24.83,MATS,5044.61,USD,FCASyAnt35BK
700082,MANU123,31.35,2018-01-16,2018-01-23,10,10,40.13,MATS,5044.61,USD,FCVFaTem418A
700082,MANU123,19.58,2018-01-16,2018-01-23,5,5,25.06,PRES,5044.61,USD,FCVPoPor148A
700082,MANU123,32.11,2018-01-16,2018-01-23,10,10,41.1,PRES,5044.61,USD,FDCAdvEnt60CH
700082,MANU123,58.14,2018-01-16,2018-01-23,10,10,74.42,PRES,5044.61,USD,FDCAdvEnt72CH
700083,MANU123,9.42,2018-01-16,2018-01-23,5,5,12.06,MATS,1391.2,USD,FPD17Des722P
700083,MANU123,18.32,2018-01-16,2018-01-23,5,5,23.45,MATS,1391.2,USD,FPDCrDes24CV
700083,MANU123,27.59,2018-01-16,2018-01-23,10,10,35.32,MATS,1391.2,USD,FPD19Des924P
700083,MANU123,10.62,2018-01-16,2018-01-23,15,15,13.59,MATS,1391.2,USD,FPD19Des924P
700082,MANU123,3.69,2018-01-16,2018-01-23,30,30,4.72,DESK,5044.61,USD,FPRPreEnt60CH
700082,MANU123,4.49,2018-01-16,2018-01-23,30,30,5.75,DESK,5044.61,USD,FPRPreEnt72CH
700082,MANU123,6.65,2018-01-16,2018-01-23,20,20,8.51,DESK,5044.61,USD,M124Pol25ER
700083,MANU123,12.15,2018-01-16,2018-01-23,10,10,15.55,MATS,1391.2,USD,M124Pol25ER
700083,MANU123,21.54,2018-01-16,2018-01-23,5,5,27.57,MATS,1391.2,USD,M124Pol95ER
700083,MANU123,33.38,2018-01-16,2018-01-23,10,10,42.73,MATS,1391.2,USD,FICInAnt660B
700082,MANU123,80.11,2018-01-16,2018-01-23,1,1,102.54,MATS,5044.61,USD,FICInAnt60BY
700082,MANU123,61.5,2018-01-16,2018-01-23,4,4,78.72,MATS,5044.61,USD,FMTPrEnt239B
700085,MANU456,21,2018-01-18,2018-01-30,15,15,21,MATS,1671.05,,FMTPrEnt239B
700085,MANU456,33.08,2018-01-18,2018-01-30,2,2,33.08,MATS,1671.05,,FNEWiEnt72CH
700085,MANU456,52.36,2018-01-18,2018-01-30,5,5,52.36,MATS,1671.05,,FNEWiEnt36CH
700090,MANU123,34.54,2018-01-23,2018-01-31,5,5,44.21,MATS,14934.01,USD,111MedPol23ER
700090,MANU123,31.89,2018-01-23,2018-01-31,15,15,40.82,MATS,14934.01,USD,111MedPol23LR
700090,MANU123,38.99,2018-01-23,2018-01-31,5,5,49.91,MATS,14934.01,USD,111AllPol23ER
700090,MANU123,54.99,2018-01-23,2018-01-31,10,10,70.39,MATS,14934.01,USD,111AllPol23ER
700090,MANU123,69.79,2018-01-23,2018-01-31,1,1,89.33,MATS,14934.01,USD,111AllPol23ER
700090,MANU123,99.94,2018-01-23,2018-01-31,1,1,127.92,MATS,14934.01,USD,111MedPol23ER
700090,MANU123,38.24,2018-01-23,2018-01-31,35,35,48.95,MATS,14934.01,USD,111LowPVC25EV
700090,MANU123,20.84,2018-01-23,2018-01-31,30,30,26.68,MATS,14934.01,USD,111DeePol27ER
700090,MANU123,42.8,2018-01-23,2018-01-31,5,5,54.78,MATS,14934.01,USD,112MedPol23ER
700090,MANU123,50.67,2018-01-23,2018-01-31,15,15,64.86,MATS,14934.01,USD,113LowPVC25LV
700090,MANU123,17.87,2018-01-23,2018-01-31,10,10,22.87,MATS,14934.01,USD,114BlPVCLLBV
700090,MANU123,24.18,2018-01-23,2018-01-31,20,20,30.95,MATS,14934.01,USD,118DeePol27ER
700090,MANU123,27.65,2018-01-23,2018-01-31,10,10,35.39,MATS,14934.01,USD,119LowPVC25LV
700090,MANU123,13.21,2018-01-23,2018-01-31,50,50,16.91,MATS,14934.01,USD,121HFPol009R
700090,MANU123,39.42,2018-01-23,2018-01-31,10,10,50.46,MATS,14934.01,USD,121HarPol19ER
700090,MANU123,49.19,2018-01-23,2018-01-31,2,2,62.96,MATS,14934.01,USD,121HFPol0ERA
700090,MANU123,18.78,2018-01-23,2018-01-31,50,50,24.04,MATS,14934.01,USD,121HarPol19ER
700090,MANU123,37.08,2018-01-23,2018-01-31,10,10,47.46,MATS,14934.01,USD,123HarPol19ER
700090,MANU123,12.23,2018-01-23,2018-01-31,70,70,15.65,MATS,14934.01,USD,311AntPVC26EV
700090,MANU123,23.52,2018-01-23,2018-01-31,5,5,30.11,MATS,14934.01,USD,313AntPVC26LV
700090,MANU123,20.05,2018-01-23,2018-01-31,5,5,25.66,MATS,14934.01,USD,319AntPVC26LV
700090,MANU123,16.75,2018-01-23,2018-01-31,5,5,21.44,MATS,14934.01,USD,ECORecRec48EP
700090,MANU123,30.35,2018-01-23,2018-01-31,15,15,38.85,MATS,14934.01,USD,ECOEvRec51EP
700090,MANU123,68.26,2018-01-23,2018-01-31,5,5,87.37,MATS,14934.01,USD,FCAAnAnt24BK
700090,MANU123,61.34,2018-01-23,2018-01-31,5,5,78.52,MATS,14934.01,USD,FCAAnAnt24BK
700090,MANU123,14.98,2018-01-23,2018-01-31,40,40,19.17,MATS,14934.01,USD,FCAAntAnt4XBK
700090,MANU123,14.98,2018-01-23,2018-01-31,20,20,19.17,MATS,14934.01,USD,FCAAnAnt32BK
700090,MANU123,19.4,2018-01-23,2018-01-31,15,15,24.83,MATS,14934.01,USD,FCAAntAnt9XBM
700090,MANU123,31.35,2018-01-23,2018-01-31,15,15,40.13,MATS,14934.01,USD,FCVFaTem418A
700090,MANU123,15.69,2018-01-23,2018-01-31,5,5,20.08,PRES,14934.01,USD,FCVLaSte624A
700090,MANU123,25.49,2018-01-23,2018-01-31,5,5,32.63,PRES,14934.01,USD,FCVLaSte836A
700090,MANU123,19.58,2018-01-23,2018-01-31,5,5,25.06,PRES,14934.01,USD,FCVPoPor148A
700090,MANU123,32.11,2018-01-23,2018-01-31,5,5,41.1,PRES,14934.01,USD,FDCAdvEnt60CH
700090,MANU123,58.14,2018-01-23,2018-01-31,15,15,74.42,PRES,14934.01,USD,FDCAdvEnt72CH
700090,MANU123,3.2,2018-01-23,2018-01-31,30,30,4.1,DESK,14934.01,USD,FPD19Des924P
700090,MANU123,3.69,2018-01-23,2018-01-31,90,90,4.72,DESK,14934.01,USD,FPRPreEnt60CH
700090,MANU123,6.65,2018-01-23,2018-01-31,80,80,8.51,DESK,14934.01,USD,M124Pol45ER
700090,MANU123,61.5,2018-01-23,2018-01-31,2,2,78.72,MATS,14934.01,USD,FMTPrEnt239B
700091,MANU456,72.8,2018-01-25,2018-02-13,2,2,72.8,MATS,4814.57,,FMTPrEnt672B
700091,MANU456,85.61,2018-01-25,2018-02-13,1,1,85.61,MATS,4814.57,,FNEWiEnt72CH
700091,MANU456,40.98,2018-01-25,2018-02-13,2,2,40.98,MATS,4814.57,,FNEWiEnt60CH
700091,MANU456,65.57,2018-01-25,2018-02-13,5,5,65.57,MATS,4814.57,,FNEWiEnt72CH
700095,MANU123,34.54,2018-01-31,2018-02-06,5,5,34.54,MATS,6362.97,USD,111MedPol23ER
700095,MANU123,38.24,2018-01-31,2018-02-06,15,15,38.24,MATS,6362.97,USD,111LowPVC25EV
700095,MANU123,20.84,2018-01-31,2018-02-06,40,40,20.84,MATS,6362.97,USD,111DeePol27ER
700095,MANU123,17.87,2018-01-31,2018-02-06,15,15,17.87,MATS,6362.97,USD,114BlPVCLLBV
700095,MANU123,27.65,2018-01-31,2018-02-06,15,15,27.65,MATS,6362.97,USD,119LowPVC25LV
700095,MANU123,33.07,2018-01-31,2018-02-06,10,10,33.07,MATS,6362.97,USD,121HarPVC20EV
700095,MANU123,18.78,2018-01-31,2018-02-06,40,40,18.78,MATS,6362.97,USD,121HarPol19ER
700095,MANU123,16.2,2018-01-31,2018-02-06,5,5,16.2,MATS,6362.97,USD,123BlPVCHLBV
700095,MANU123,12.23,2018-01-31,2018-02-06,20,20,12.23,MATS,6362.97,USD,311AntPVC26EV
700095,MANU123,23.52,2018-01-31,2018-02-06,10,10,23.52,MATS,6362.97,USD,313AntPVC26LV
700095,MANU123,16.75,2018-01-31,2018-02-06,5,5,16.75,MATS,6362.97,USD,ECORecRec48EP
700095,MANU123,14.98,2018-01-31,2018-02-06,10,10,14.98,MATS,6362.97,USD,FCAAntAnt4XBK
700095,MANU123,14.98,2018-01-31,2018-02-06,30,30,14.98,MATS,6362.97,USD,FCAAnAnt32BK
700095,MANU123,19.4,2018-01-31,2018-02-06,30,30,19.4,MATS,6362.97,USD,FCAAntAnt9XBM
700095,MANU123,19.4,2018-01-31,2018-02-06,10,10,19.4,MATS,6362.97,USD,FCASyAnt35BK
700095,MANU123,31.35,2018-01-31,2018-02-06,5,5,31.35,MATS,6362.97,USD,FCVFaTem418A
700095,MANU123,19.58,2018-01-31,2018-02-06,4,4,19.58,PRES,6362.97,USD,FCVPoPor148A
700097,MANU123,9.42,2018-01-31,2018-01-31,5,5,12.06,MATS,276.65,USD,FPD17Des722P
700097,MANU123,18.32,2018-01-31,2018-01-31,5,5,23.45,MATS,276.65,USD,FPDCrDes24CV
700097,MANU123,27.59,2018-01-31,2018-01-31,5,5,35.32,MATS,276.65,USD,FPD19Des924P
700095,MANU123,3.2,2018-01-31,2018-02-06,30,30,3.2,DESK,6362.97,USD,FPD19Des924P
700095,MANU123,3.69,2018-01-31,2018-02-06,30,30,3.69,DESK,6362.97,USD,FPRPreEnt60CH
700095,MANU123,6.65,2018-01-31,2018-02-06,20,20,6.65,DESK,6362.97,USD,M124Pol45ER
700101,MANU456,21,2018-02-01,2018-03-13,5,5,21,MATS,3428.33,,FMTPrEnt239B
700101,MANU456,72.9,2018-02-01,2018-03-13,1,1,72.9,MATS,3428.33,,FMTPrEnt672B
700104,MANU456,52.36,2018-02-06,2018-02-26,3,3,52.36,MATS,3819.38,,FNEWiEnt36CH
700106,MANU456,85.61,2018-02-07,2018-02-28,1,1,85.61,MATS,1141.67,,FNEWiEnt72CH
700110,MANU456,72.8,2018-02-12,2018-03-07,5,5,72.8,MATS,2104.52,,FMTPrEnt672B
700110,MANU456,52.36,2018-02-12,2018-03-07,1,1,52.36,MATS,2104.52,,FNEWiEnt36CH
700110,MANU456,85.61,2018-02-12,2018-03-07,1,1,85.61,MATS,2104.52,,FNEWiEnt72CH
700114,MANU123,34.54,2018-02-13,2018-02-20,20,20,43.87,MATS,8271.22,USD,111MedPol23ER
700114,MANU123,31.89,2018-02-13,2018-02-20,10,10,40.5,MATS,8271.22,USD,111MedPol23LR
700114,MANU123,38.99,2018-02-13,2018-02-20,5,5,49.52,MATS,8271.22,USD,111AllPol23ER
700114,MANU123,38.24,2018-02-13,2018-02-20,5,5,48.56,MATS,8271.22,USD,111LowPVC25EV
700114,MANU123,36.93,2018-02-13,2018-02-20,2,2,46.9,MATS,8271.22,USD,111LowPVC25EV
700114,MANU123,50.67,2018-02-13,2018-02-20,10,10,64.35,MATS,8271.22,USD,113LowPVC25LV
700114,MANU123,17.87,2018-02-13,2018-02-20,5,5,22.69,MATS,8271.22,USD,114BlPVCLLBV
700114,MANU123,24.18,2018-02-13,2018-02-20,15,15,30.71,MATS,8271.22,USD,118DeePol27ER
700114,MANU123,33.07,2018-02-13,2018-02-20,10,10,42,MATS,8271.22,USD,121HarPVC20EV
700114,MANU123,16.2,2018-02-13,2018-02-20,50,50,20.57,MATS,8271.22,USD,123BlPVCHLBV
700114,MANU123,16.32,2018-02-13,2018-02-20,5,5,20.73,MATS,8271.22,USD,124TeTem53EG
700114,MANU123,16.32,2018-02-13,2018-02-20,5,5,20.73,MATS,8271.22,USD,124BlPVCHLBV
700114,MANU123,12.23,2018-02-13,2018-02-20,20,20,15.53,MATS,8271.22,USD,311AntPVC26EV
700114,MANU123,23.52,2018-02-13,2018-02-20,10,10,29.87,MATS,8271.22,USD,313AntPVC26LV
700114,MANU123,16.75,2018-02-13,2018-02-20,15,15,21.27,MATS,8271.22,USD,ECORecRec48EP
700114,MANU123,27,2018-02-13,2018-02-20,15,15,34.29,MATS,8271.22,USD,ECORecRec60EP
700114,MANU123,30.35,2018-02-13,2018-02-20,15,15,38.54,MATS,8271.22,USD,ECOEvRec51EP
700114,MANU123,14.98,2018-02-13,2018-02-20,65,65,19.02,MATS,8271.22,USD,FCAAnAnt32BK
700114,MANU123,19.4,2018-02-13,2018-02-20,45,45,24.64,MATS,8271.22,USD,FCAAntAnt9XBM
700114,MANU123,19.4,2018-02-13,2018-02-20,20,20,24.64,MATS,8271.22,USD,FCASyAnt35BK
700114,MANU123,31.35,2018-02-13,2018-02-20,5,5,39.81,MATS,8271.22,USD,FCVFaTem418A
700114,MANU123,58.14,2018-02-13,2018-02-20,2,2,73.84,PRES,8271.22,USD,FDCAdvEnt72CH
700114,MANU123,6.65,2018-02-13,2018-02-20,30,30,8.45,DESK,8271.22,USD,M124Pol45ER
700114,MANU123,80.11,2018-02-13,2018-02-20,3,3,101.74,MATS,8271.22,USD,FICInAnt60BY
700115,MANU123,19.69,2018-02-14,2018-02-20,10,10,25.01,MATS,288.5,USD,FCAAnAnt24BK
700115,MANU123,18.32,2018-02-14,2018-02-20,5,5,23.27,MATS,288.5,USD,FPDCrDes24CV
700116,MANU456,34.23,2018-02-14,2018-03-07,1,1,34.23,MATS,4317.72,,FNEWiEnt72CH
700116,MANU456,52.36,2018-02-14,2018-03-07,1,1,52.36,MATS,4317.72,,FNEWiEnt36CH
700118,MANU456,52.36,2018-02-16,2018-03-12,5,5,52.36,MATS,1372.5,,FNEWiEnt36CH
700118,MANU456,40.98,2018-02-16,2018-03-12,1,1,40.98,MATS,1372.5,,FNEWiEnt60CH
700118,MANU456,65.57,2018-02-16,2018-03-12,1,1,65.57,MATS,1372.5,,FNEWiEnt72CH
700121,MANU456,40.98,2018-02-20,2018-03-12,3,3,40.98,MATS,2991,,FNEWiEnt60CH
700121,MANU456,65.57,2018-02-20,2018-03-12,1,1,65.57,MATS,2991,,FNEWiEnt72CH
700123,MANU123,34.54,2018-02-21,2018-02-28,15,15,43.87,MATS,12356.17,USD,111MedPol23ER
700123,MANU123,31.89,2018-02-21,2018-02-28,5,5,40.5,MATS,12356.17,USD,111MedPol23LR
700123,MANU123,40.38,2018-02-21,2018-02-28,5,5,51.28,MATS,12356.17,USD,111DeePol27LR
700123,MANU123,54.99,2018-02-21,2018-02-28,1,1,69.84,MATS,12356.17,USD,111AllPol23ER
700123,MANU123,38.24,2018-02-21,2018-02-28,25,25,48.56,MATS,12356.17,USD,111LowPVC25EV
700123,MANU123,20.84,2018-02-21,2018-02-28,15,15,26.47,MATS,12356.17,USD,111DeePol27ER
700123,MANU123,50.67,2018-02-21,2018-02-28,5,5,64.35,MATS,12356.17,USD,113LowPVC25LV
700123,MANU123,17.87,2018-02-21,2018-02-28,20,20,22.69,MATS,12356.17,USD,114BlPVCLLBV
700123,MANU123,24.18,2018-02-21,2018-02-28,30,30,30.71,MATS,12356.17,USD,118DeePol27ER
700123,MANU123,27.65,2018-02-21,2018-02-28,15,15,35.12,MATS,12356.17,USD,119LowPVC25LV
700123,MANU123,13.21,2018-02-21,2018-02-28,30,30,16.78,MATS,12356.17,USD,121HFPol009R
700123,MANU123,39.42,2018-02-21,2018-02-28,8,8,50.06,MATS,12356.17,USD,121HarPol19ER
700123,MANU123,49.19,2018-02-21,2018-02-28,2,2,62.47,MATS,12356.17,USD,121HFPol0ERA
700123,MANU123,33.07,2018-02-21,2018-02-28,10,10,42,MATS,12356.17,USD,121HarPVC20EV
700123,MANU123,18.78,2018-02-21,2018-02-28,45,45,23.85,MATS,12356.17,USD,121HarPol19ER
700123,MANU123,69.25,2018-02-21,2018-02-28,1,1,87.95,MATS,12356.17,USD,121HarPol19ER
700123,MANU123,16.2,2018-02-21,2018-02-28,30,30,20.57,MATS,12356.17,USD,123BlPVCHLBV
700123,MANU123,12.23,2018-02-21,2018-02-28,50,50,15.53,MATS,12356.17,USD,311AntPVC26EV
700123,MANU123,23.52,2018-02-21,2018-02-28,10,10,29.87,MATS,12356.17,USD,313AntPVC26LV
700123,MANU123,16.75,2018-02-21,2018-02-28,5,5,21.27,MATS,12356.17,USD,ECORecRec48EP
700123,MANU123,19.68,2018-02-21,2018-02-28,5,5,24.99,MATS,12356.17,USD,ECORecRec51EP
700123,MANU123,27,2018-02-21,2018-02-28,30,30,34.29,MATS,12356.17,USD,ECORecRec60EP
700124,MANU123,12.22,2018-02-21,2018-02-28,5,5,15.52,MATS,116.58,USD,FCAPoAntA12S
700123,MANU123,14.98,2018-02-21,2018-02-28,20,20,19.02,MATS,12356.17,USD,FCAAntAnt4XBK
700123,MANU123,14.98,2018-02-21,2018-02-28,50,50,19.02,MATS,12356.17,USD,FCAAnAnt32BK
700123,MANU123,19.4,2018-02-21,2018-02-28,25,25,24.64,MATS,12356.17,USD,FCAAntAnt9XBM
700123,MANU123,19.4,2018-02-21,2018-02-28,40,40,24.64,MATS,12356.17,USD,FCASyAnt35BK
700123,MANU123,31.35,2018-02-21,2018-02-28,20,20,39.81,MATS,12356.17,USD,FCVFaTem418A
700123,MANU123,25.49,2018-02-21,2018-02-28,5,5,32.37,PRES,12356.17,USD,FCVLaSte624A
700124,MANU123,9.42,2018-02-21,2018-02-28,2,2,11.96,MATS,116.58,USD,FPD17Des722P
700124,MANU123,18.32,2018-02-21,2018-02-28,2,2,23.27,MATS,116.58,USD,FPDCrDes24CV
700123,MANU123,3.2,2018-02-21,2018-02-28,30,30,4.06,DESK,12356.17,USD,FPD19Des924P
700123,MANU123,3.69,2018-02-21,2018-02-28,30,30,4.69,DESK,12356.17,USD,FPRPreEnt36CH
700123,MANU123,6.65,2018-02-21,2018-02-28,70,70,8.45,DESK,12356.17,USD,M124Pol45ER
700123,MANU123,96.84,2018-02-21,2018-02-28,1,1,122.99,MATS,12356.17,USD,FMTPrEnt432B
700126,MANU456,85.61,2018-02-22,2018-03-21,5,5,85.61,MATS,2514.2,,FNEWiEnt72CH
700128,MANU456,52.36,2018-02-27,2018-03-14,5,5,52.36,MATS,1201.1,,FNEWiEnt36CH
700129,MANU123,34.54,2018-02-28,2018-03-09,10,10,43.87,MATS,10477.3,USD,111MedPol23ER
700129,MANU123,31.89,2018-02-28,2018-03-09,10,10,40.5,MATS,10477.3,USD,111MedPol23LR
700129,MANU123,54.99,2018-02-28,2018-03-09,1,1,69.84,MATS,10477.3,USD,111AllPol23ER
700129,MANU123,38.24,2018-02-28,2018-03-09,30,30,48.56,MATS,10477.3,USD,111LowPVC25EV
700129,MANU123,20.84,2018-02-28,2018-03-09,30,30,26.47,MATS,10477.3,USD,111DeePol27ER
700129,MANU123,44.77,2018-02-28,2018-03-09,5,5,56.86,MATS,10477.3,USD,111DeePol27LR
700129,MANU123,42.8,2018-02-28,2018-03-09,10,10,54.36,MATS,10477.3,USD,112MedPol23ER
700129,MANU123,50.67,2018-02-28,2018-03-09,5,5,64.35,MATS,10477.3,USD,113LowPVC25LV
700129,MANU123,17.87,2018-02-28,2018-03-09,20,20,22.69,MATS,10477.3,USD,113BlPVCLLBV
700129,MANU123,24.18,2018-02-28,2018-03-09,10,10,30.71,MATS,10477.3,USD,118DeePol27ER
700129,MANU123,27.65,2018-02-28,2018-03-09,15,15,35.12,MATS,10477.3,USD,119LowPVC25LV
700129,MANU123,13.21,2018-02-28,2018-03-09,35,35,16.78,MATS,10477.3,USD,119MedPol23SR
700129,MANU123,39.42,2018-02-28,2018-03-09,4,4,50.06,MATS,10477.3,USD,121HarPol19ER
700129,MANU123,49.19,2018-02-28,2018-03-09,3,3,62.47,MATS,10477.3,USD,121HFPol0ERA
700129,MANU123,18.78,2018-02-28,2018-03-09,30,30,23.85,MATS,10477.3,USD,121HarPol19ER
700129,MANU123,56.94,2018-02-28,2018-03-09,5,5,72.31,MATS,10477.3,USD,123HarPVC20LV
700129,MANU123,16.2,2018-02-28,2018-03-09,15,15,20.57,MATS,10477.3,USD,123BlPVCHLBV
700129,MANU123,21.32,2018-02-28,2018-03-09,5,5,27.08,MATS,10477.3,USD,129HarPVC20LV
700129,MANU123,12.23,2018-02-28,2018-03-09,35,35,15.53,MATS,10477.3,USD,311AntPVC26EV
700129,MANU123,23.52,2018-02-28,2018-03-09,10,10,29.87,MATS,10477.3,USD,313AntPVC26LV
700129,MANU123,16.75,2018-02-28,2018-03-09,5,5,21.27,MATS,10477.3,USD,ECORecRec48EP
700129,MANU123,27,2018-02-28,2018-03-09,15,15,34.29,MATS,10477.3,USD,ECORecRec60EP
700129,MANU123,30.35,2018-02-28,2018-03-09,10,10,38.54,MATS,10477.3,USD,ECOEvRec51EP
700129,MANU123,14.98,2018-02-28,2018-03-09,5,5,19.02,MATS,10477.3,USD,FCAAntAnt4XBK
700129,MANU123,14.98,2018-02-28,2018-03-09,5,5,19.02,MATS,10477.3,USD,FCAAnAnt32BK
700129,MANU123,19.4,2018-02-28,2018-03-09,15,15,24.64,MATS,10477.3,USD,FCAAntAnt9XBM
700129,MANU123,19.4,2018-02-28,2018-03-09,15,15,24.64,MATS,10477.3,USD,FCASyAnt35BK
700129,MANU123,31.35,2018-02-28,2018-03-09,15,15,39.81,MATS,10477.3,USD,FCVFaTem418A
700129,MANU123,19.58,2018-02-28,2018-03-09,20,0,24.87,PRES,10477.3,USD,FCVPoPor148A
700129,MANU123,3.69,2018-02-28,2018-03-09,30,30,4.69,DESK,10477.3,USD,FPRPreEnt36CH
700129,MANU123,6.65,2018-02-28,2018-03-09,50,50,8.45,DESK,10477.3,USD,M124Pol45ER
700129,MANU123,96.84,2018-02-28,2018-03-09,4,4,122.99,MATS,10477.3,USD,FMTPrEnt432B
700130,MANU456,72.9,2018-02-28,2018-03-21,1,1,72.9,MATS,2440.8,,FMTPrEnt672B
700134,MANU456,21,2018-03-02,2018-03-21,1,1,21,MATS,4382.66,,FMTPrEnt239B
700134,MANU456,33.08,2018-03-02,2018-03-21,1,1,33.08,MATS,4382.66,,FNEWiEnt72CH
700134,MANU456,52.36,2018-03-02,2018-03-21,1,1,52.36,MATS,4382.66,,FNEWiEnt36CH
700134,MANU456,85.61,2018-03-02,2018-03-21,1,1,85.61,MATS,4382.66,,FNEWiEnt72CH
700137,MANU123,34.54,2018-03-06,2018-03-12,5,5,43.87,MATS,4107.86,USD,111MedPol23ER
700137,MANU123,40.38,2018-03-06,2018-03-12,5,5,51.28,MATS,4107.86,USD,111DeePol27LR
700137,MANU123,54.99,2018-03-06,2018-03-12,5,5,69.84,MATS,4107.86,USD,111AllPol23ER
700137,MANU123,38.24,2018-03-06,2018-03-12,10,10,48.56,MATS,4107.86,USD,111LowPVC25EV
700137,MANU123,20.84,2018-03-06,2018-03-12,10,10,26.47,MATS,4107.86,USD,111DeePol27ER
700137,MANU123,24.18,2018-03-06,2018-03-12,5,5,30.71,MATS,4107.86,USD,118DeePol27ER
700137,MANU123,27.65,2018-03-06,2018-03-12,10,10,35.12,MATS,4107.86,USD,119LowPVC25LV
700137,MANU123,39.42,2018-03-06,2018-03-12,2,2,50.06,MATS,4107.86,USD,121HarPol19ER
700137,MANU123,49.19,2018-03-06,2018-03-12,2,2,62.47,MATS,4107.86,USD,121HFPol0ERA
700137,MANU123,33.07,2018-03-06,2018-03-12,5,5,42,MATS,4107.86,USD,121HarPVC20EV
700137,MANU123,18.78,2018-03-06,2018-03-12,25,25,23.85,MATS,4107.86,USD,121HarPol19ER
700137,MANU123,69.25,2018-03-06,2018-03-12,1,1,87.95,MATS,4107.86,USD,121HarPol19ER
700137,MANU123,56.94,2018-03-06,2018-03-12,2,2,72.31,MATS,4107.86,USD,123HarPVC20LV
700137,MANU123,12.23,2018-03-06,2018-03-12,15,15,15.53,MATS,4107.86,USD,311AntPVC26EV
700137,MANU123,23.52,2018-03-06,2018-03-12,5,5,29.87,MATS,4107.86,USD,313AntPVC26LV
700137,MANU123,16.75,2018-03-06,2018-03-12,10,10,21.27,MATS,4107.86,USD,ECORecRec48EP
700137,MANU123,14.98,2018-03-06,2018-03-12,5,5,19.02,MATS,4107.86,USD,FCAAntAnt4XBK
700137,MANU123,31.35,2018-03-06,2018-03-12,10,10,39.81,MATS,4107.86,USD,FCDTeDes036G
700137,MANU123,3.2,2018-03-06,2018-03-12,30,30,4.06,DESK,4107.86,USD,FPD19Des924P
700137,MANU123,6.65,2018-03-06,2018-03-12,30,30,8.45,DESK,4107.86,USD,M124Pol45ER
700143,MANU123,34.54,2018-03-14,2018-03-20,15,15,43.87,MATS,9522.08,USD,111MedPol23ER
700143,MANU123,31.89,2018-03-14,2018-03-20,5,5,40.5,MATS,9522.08,USD,111MedPol23LR
700143,MANU123,54.99,2018-03-14,2018-03-20,6,6,69.84,MATS,9522.08,USD,111AllPol23ER
700143,MANU123,69.79,2018-03-14,2018-03-20,1,1,88.63,MATS,9522.08,USD,111AllPol23ER
700143,MANU123,38.24,2018-03-14,2018-03-20,15,15,48.56,MATS,9522.08,USD,111LowPVC25EV
700143,MANU123,36.93,2018-03-14,2018-03-20,2,2,46.9,MATS,9522.08,USD,111LowPVC25EV
700143,MANU123,20.84,2018-03-14,2018-03-20,10,10,26.47,MATS,9522.08,USD,111DeePol27ER
700143,MANU123,50.67,2018-03-14,2018-03-20,5,5,64.35,MATS,9522.08,USD,113LowPVC25LV
700143,MANU123,17.87,2018-03-14,2018-03-20,5,5,22.69,MATS,9522.08,USD,113BlPVCLLBV
700143,MANU123,24.18,2018-03-14,2018-03-20,30,30,30.71,MATS,9522.08,USD,118DeePol27ER
700143,MANU123,27.65,2018-03-14,2018-03-20,10,10,35.12,MATS,9522.08,USD,119LowPVC25LV
700143,MANU123,13.21,2018-03-14,2018-03-20,10,10,16.78,MATS,9522.08,USD,119MedPol23SR
700143,MANU123,39.42,2018-03-14,2018-03-20,6,6,50.06,MATS,9522.08,USD,121HarPol19ER
700143,MANU123,49.19,2018-03-14,2018-03-20,6,6,62.47,MATS,9522.08,USD,121HFPol0ERA
700143,MANU123,33.07,2018-03-14,2018-03-20,5,5,42,MATS,9522.08,USD,121HarPVC20EV
700143,MANU123,18.78,2018-03-14,2018-03-20,30,30,23.85,MATS,9522.08,USD,121HarPol19ER
700143,MANU123,69.25,2018-03-14,2018-03-20,4,4,87.95,MATS,9522.08,USD,121HarPol19ER
700143,MANU123,16.32,2018-03-14,2018-03-20,1,1,20.73,MATS,9522.08,USD,124TeTem53EG
700143,MANU123,12.23,2018-03-14,2018-03-20,40,40,15.53,MATS,9522.08,USD,311AntPVC26EV
700143,MANU123,20.05,2018-03-14,2018-03-20,5,5,25.46,MATS,9522.08,USD,319AntPVC26LV
700143,MANU123,16.75,2018-03-14,2018-03-20,10,10,21.27,MATS,9522.08,USD,ECORecRec48EP
700143,MANU123,19.68,2018-03-14,2018-03-20,10,10,24.99,MATS,9522.08,USD,ECORecRec51EP
700143,MANU123,30.35,2018-03-14,2018-03-20,5,5,38.54,MATS,9522.08,USD,ECOEvRec51EP
700144,MANU123,12.22,2018-03-14,2018-03-20,5,5,15.52,MATS,135.12,USD,FCAPoAntA12S
700143,MANU123,68.26,2018-03-14,2018-03-20,2,2,86.69,MATS,9522.08,USD,FCAAnAnt24BK
700143,MANU123,14.98,2018-03-14,2018-03-20,15,15,19.02,MATS,9522.08,USD,FCAAntAnt4XBK
